"id","prob"
1,2.22044604925031e-16
3,2.22044604925031e-16
4,2.22044604925031e-16
5,2.22044604925031e-16
6,2.22044604925031e-16
7,2.22044604925031e-16
14,2.22044604925031e-16
18,2.22044604925031e-16
19,0.904728423846447
21,0.00605605032066676
24,0.104116405946344
25,0.292443516780509
27,0.0397896632051682
29,0.00948033643027455
30,0.0492551607590331
31,0.118869928298462
32,0.00404945435779067
34,0.0353837380390904
36,0.0405177750419707
37,0.0519425622463551
38,0.0840862898000784
39,0.0987337990787174
40,0.0351115214189242
41,0.175990945897617
44,0.0783730538978921
46,0.0378815571100861
47,0.0629334737150606
48,0.0485900977784465
50,0.235176682690101
53,0.0976733761960244
54,0.0581541293696612
55,0.0158157228466791
57,0.0325130623494684
60,0.0336103209131976
62,0.0499339928317284
66,0.0567030366768249
67,0.136829067052074
68,0.0228135123901772
72,0.0888553756289407
73,0.0197115568513836
75,0.139923209031951
76,0.0272827538658843
77,0.00675958507663492
82,0.0244408723396062
83,0.0995005188068006
84,0.0117027159038488
86,0.0435206445822052
87,0.0463436858792032
89,0.146178609570492
90,0.0851657199239085
92,0.086979585725386
94,0.0047943003765942
95,0.091606139808826
96,0.14564583524482
97,0.0249727506832168
100,0.059186787621876
102,0.0489199196418362
106,0.0628275735425423
108,0.86194025596601
110,0.043015930186325
113,0.0367957369747569
114,0.186986093708044
115,0.0163463487872984
116,0.100300152373545
118,0.0438006538852135
121,0.0325038945623387
123,0.063645296675977
124,0.128442649431848
129,0.0495782988338381
130,0.0128066327204485
131,0.0372521180577176
132,0.0256190369095199
134,0.0302979390278091
136,0.0096849049727214
138,0.0480729520276538
140,0.0708130440502561
141,0.0145100156851193
146,0.1280012509333
147,0.094629517441787
150,0.118060944796284
151,0.117094848433282
152,0.119876836353256
156,0.332012497305162
157,0.0467222954084721
158,0.0469433688288387
160,0.0118475635702119
161,0.116464431020741
167,0.892439340835849
170,0.013704047525312
171,0.0595635930911362
174,0.0563564017087474
176,0.98776787367938
177,0.115924142871272
178,0.00428545315972667
180,0.0255590493363497
183,0.0977683563554441
184,0.253716545712328
185,0.0588595437925619
186,0.0105671091492035
187,0.0475204550790946
188,0.0324400663090399
189,0.900179837834131
192,0.0331602838233376
193,0.112879545486784
195,0.0322539957341107
196,0.35276164208301
199,0.0961738604856327
200,0.00361808774499897
201,0.193511452244679
202,0.0145660552511994
204,0.0595064794182989
206,0.590230831988449
207,0.0124691226542485
208,0.109766322435594
209,0.0884585282842518
210,0.0961420981395091
211,0.0220028288852535
212,0.316897307908728
216,0.0369106256458524
217,0.233565715965303
218,0.162490944255881
219,0.757701711053506
220,0.103730041172862
221,0.0221280070245618
222,0.0342270052965524
225,0.198508970986545
232,0.616109452115161
234,0.116720439027366
235,0.0440662981976259
239,0.0449140091034367
240,0.163325590048583
241,0.037794531793624
245,0.0611948222269025
249,0.211321609036619
250,0.052931620164954
252,0.335543992050107
253,0.0946081679027264
254,0.0231793604794292
255,0.0756534572676801
257,0.0217158181639329
262,0.0089469702340317
263,0.0404093693850485
264,0.168802941615223
269,0.414765258939775
271,0.0562588434836555
272,0.0614266323399271
273,0.0591396754477737
275,0.0324041225528913
277,0.0605867209273964
278,0.0628019242266931
280,0.032950684113671
281,0.0674794504252881
282,0.0162760205412877
284,0.0277791451152426
287,0.947285985790461
288,0.0454204190538489
289,0.300213057012175
290,0.0687768688609044
295,0.228724379959226
297,0.0742009787066722
300,0.0887153163079575
301,0.234837810612368
305,0.0307503891377314
311,0.011932958789322
312,0.11699546148605
313,0.0204847861735718
315,0.127309107363734
316,0.00985438178820353
317,0.0568050065053724
319,0.0150821004779574
324,0.0262393943293296
327,0.0483463263666983
329,0.0882687977119219
330,0.120070671620458
332,0.207762010212571
333,0.0344076747616118
335,0.0939856703888991
336,0.0473991392657619
337,0.0799203993499877
339,0.0670895251641404
340,0.0897722103611208
342,0.00736149454294558
343,0.124396185825137
348,0.0470489838748977
349,0.0474253060528756
350,0.978072545303007
354,0.368760266679426
356,0.205061975712839
357,0.0154839773223612
358,0.131228288342727
363,0.0209813717535075
364,0.0252105693497582
368,0.117230458910899
370,0.0154621452781492
371,0.280467841215192
372,0.0607930702115679
373,0.0476049278768291
376,0.00809033135759217
377,0.1033256924695
378,0.19130926599889
379,0.0542930361498359
380,0.0281840916141588
382,0.0338672918436779
383,0.274877526392719
384,0.211362391694803
386,0.00509022935680298
389,0.0487797949723399
390,0.00801287061568413
391,0.0864829479135434
392,0.00920941955140959
393,0.0223632253903609
395,0.031342668681722
396,0.279616665406704
398,0.221922981836948
399,0.765348674196858
400,0.0476345884253933
403,0.0318930023936143
404,0.129072270442771
405,0.0578001858395835
406,0.0340024664402015
409,0.315375819037462
414,0.0454620578257389
416,0.136406464827589
417,0.055662243044613
418,0.0486494415201999
419,0.0622772117342159
421,0.0550368706641414
423,0.0475254782786626
424,0.0485335580145749
428,0.0442917858013994
430,0.0306842338473696
431,0.0175952980080312
438,0.0308940681263146
440,0.16697930100183
443,0.011770786885806
444,0.130253284617198
445,0.117808217283145
450,0.053350701880899
451,0.0494429607578218
452,0.253358469106987
453,0.0247648195263766
454,0.0466629467807285
457,0.0479334041168011
460,0.0857749647665378
461,0.0052775019703747
462,0.0441444857140964
464,0.0125580119270977
465,0.0597237528571825
467,0.312068056595682
470,0.0489679349838856
471,0.39563754625036
472,0.0163639638200262
475,0.0372758880477035
479,0.0242873388869575
483,0.00806659192723712
486,0.00899440027579294
487,0.0767437276395333
488,0.0207455663956036
489,0.0101646294348012
490,0.0318973610307719
492,0.0380095722601242
494,0.0381504327366568
496,0.0486915916791556
497,0.0579697861609037
499,0.0233745106484572
500,0.00561888774224242
503,0.0162466724444308
504,0.0317056408737627
509,0.0126634554785042
513,0.0507673556038151
515,0.0351969154042051
522,0.00756503525894184
523,0.0606783573670564
525,0.0776504454896095
530,0.0122472972057367
531,0.0322900182288007
532,0.0534628200565384
533,0.0240206650414063
536,0.0351891162617779
538,0.0325480852805257
541,0.153839084696708
542,0.0489968428735081
548,0.034253451778582
551,0.0103691864587267
553,0.0719161218388737
555,0.568465859577796
556,0.0153350181742334
560,0.0526949722206305
563,0.0204346905575326
564,0.0148034210022678
566,0.0179824886459674
568,0.0220684216300885
570,0.985416673268992
571,0.022827658477708
574,0.264882428282264
575,0.0642021644165146
576,0.0450100968140764
578,0.0198946868555196
579,0.0376563559637939
580,0.243974483162227
581,0.0171598373471051
582,0.0173552968956592
583,0.0479147269549989
584,0.0247782273879449
585,0.0133189992737659
586,0.0361899509802643
588,0.022398399761532
590,0.0494209104685682
592,0.0858268798239649
594,0.0138795351866782
596,0.971008109319184
598,0.135748002907861
601,0.0707409635333004
604,0.417710422497019
605,0.0469471423382016
608,0.041645307100709
609,0.0107704976731411
611,0.0242310818148189
615,0.0150350920732632
616,0.0417999523325697
618,0.0173610443500169
620,0.00428340670675257
622,0.0206120762654022
623,0.0479252268490264
630,0.0478161806005886
632,0.0648382491239914
634,0.0230022020290204
635,0.171427925570736
636,0.0348752165922327
637,0.105581708900844
639,0.0884585282842518
640,0.0347013057851669
642,0.0144301206213733
644,0.0133703827145606
645,0.231535697480479
648,0.0232635519774039
650,0.0133061994075874
651,0.0161520690155209
653,0.018568882053921
654,0.00826596249581889
656,0.022825198952255
657,0.0147289369209979
664,0.263495277287494
665,0.0328564575137482
671,0.0411795855619445
672,0.0564264272942584
673,0.0544507682560465
678,0.0247369831105131
680,0.0179181077095631
681,0.621387348869685
683,0.253212765887247
685,0.102745432350705
687,0.0428254877242271
688,0.0585730700006691
689,0.262754881729224
